YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF
1815,12,13,5.00,-21.97,73.47,10,TRADER,,1,113,5,1.0,,,,,,,,,,701,69,5,004IWM,3,1,0,2,1
1815,12,13,7.00,-22.03,73.27,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004IWN,3,1,0,2,1
1815,12,14,6.00,-22.48,71.25,10,TRADER,,1,158,5,2.6,,,,,,,,,,701,69,5,004IWW,3,1,0,2,1
1815,12,14,7.00,-22.50,71.17,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004IWX,3,1,0,2,1
1815,12,14,18.00,-22.85,69.68,10,TRADER,,1,169,5,6.7,,,,,,,,,,701,69,5,004IX5,3,1,0,2,1
1815,12,15,7.00,-23.27,67.93,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004IX7,3,1,0,2,1
1815,12,15,8.00,-23.31,67.80,10,TRADER,,1,180,5,6.7,,,,,,,,,,701,69,5,004IX8,3,1,0,2,1
1815,12,16,4.00,-24.06,65.17,10,TRADER,,1,124,5,2.6,,,,,,,,,,701,69,5,004IXN,3,1,0,2,1
1815,12,16,8.00,-24.22,64.62,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004IXP,3,1,0,2,1
1815,12,17,8.00,-24.85,63.12,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004IY3,3,1,0,2,1
1815,12,18,8.00,-25.63,60.68,10,TRADER,,1,23,5,2.6,,,,,,,,,,701,69,5,004IYK,3,1,0,2,1
1815,12,19,8.00,-26.13,58.67,10,TRADER,,1,90,5,6.7,,,,,,,,,,701,69,5,004IZ3,3,1,0,2,1
1815,12,19,8.00,-26.13,58.67,10,TRADER,,,,,,,24.4,,,,,,,,701,69,5,004IZ4,3,1,0,2,1
1815,12,19,9.00,-26.20,58.55,10,TRADER,,1,90,5,6.7,,,,,,,,,,701,69,5,004IZ5,3,1,0,2,1
1815,12,20,8.00,-27.72,55.82,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004IZM,3,1,0,2,1
1815,12,20,17.00,-27.96,55.14,10,TRADER,,1,361,5,,,,,,,,,,,701,69,5,004IZZ,3,1,0,2,1
1815,12,21,8.00,-28.37,54.02,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004J06,3,1,0,2,1
1815,12,21,9.00,-28.39,53.93,10,TRADER,,1,23,5,9.3,,,,,,,,,,701,69,5,004J08,3,1,0,2,1
1815,12,22,9.00,-28.98,51.95,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004J0O,3,1,0,2,1
1815,12,22,10.00,-28.97,51.88,10,TRADER,,1,248,5,2.6,,,,,,,,,,701,69,5,004J0P,3,1,0,2,1
1815,12,23,9.00,-28.55,50.23,10,TRADER,,,,,,,24.4,,,,,,,,701,69,5,004J16,3,1,0,2,1
1815,12,23,10.00,-28.57,50.14,10,TRADER,,1,135,5,2.6,,,,,,,,,,701,69,5,004J17,3,1,0,2,1
1815,12,23,14.00,-28.65,49.77,10,TRADER,,1,113,5,2.6,,,,,,,,,,701,69,5,004J1H,3,1,0,2,1
1815,12,23,19.00,-28.74,49.31,10,TRADER,,1,101,5,2.6,,,,,,,,,,701,69,5,004J1I,3,1,0,2,1
1815,12,24,9.00,-29.02,48.02,10,TRADER,,,,,,,24.4,,,,,,,,701,69,5,004J1P,3,1,0,2,1
1815,12,24,10.00,-29.03,47.95,10,TRADER,,1,68,5,1.0,,,,,,,,,,701,69,5,004J1Q,3,1,0,2,1
1815,12,25,9.00,-29.45,46.35,10,TRADER,,,,,,,24.4,,,,,,,,701,69,5,004J25,3,1,0,2,1
1815,12,26,9.00,-29.85,43.23,10,TRADER,,1,90,5,6.7,,,,,,,,,,701,69,5,004J2I,3,1,0,2,1
1815,12,26,9.00,-29.85,43.23,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004J2J,3,1,0,2,1
1815,12,26,10.00,-29.89,43.10,10,TRADER,,1,90,5,2.6,,,,,,,,,,701,69,5,004J2K,3,1,0,2,1
1815,12,27,9.00,-30.75,39.92,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004J30,3,1,0,2,1
1815,12,27,10.00,-30.78,39.84,10,TRADER,,1,45,5,9.3,,,,,,,,,,701,69,5,004J31,3,1,0,2,1
1815,12,28,9.00,-31.45,38.18,10,TRADER,,,,,,,22.2,,,,,,,,701,69,5,004J3J,3,1,0,2,1
1815,12,29,3.00,-31.73,37.86,10,TRADER,,1,315,5,9.3,,,,,,,,,,701,69,5,004J3V,3,1,0,2,1
1815,12,29,9.00,-31.82,37.75,10,TRADER,,,,,,,22.2,,,,,,,,701,69,5,004J3X,3,1,0,2,1
1815,12,29,19.00,-31.52,37.31,10,TRADER,,1,259,5,6.7,,,,,,,,,,701,69,5,004J49,3,1,0,2,1
1815,12,30,10.00,-31.03,36.57,10,TRADER,,,,,,,24.4,,,,,,,,701,69,5,004J4E,3,1,0,2,1
1815,12,31,10.00,-31.28,35.07,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004J4Y,3,1,0,2,1
1816,1,1,10.00,-32.27,32.47,10,TRADER,,,,,,,25.0,,,,,,,,701,69,5,004J5G,3,1,0,2,1
1816,1,2,10.00,-33.55,29.53,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004J5Z,3,1,0,2,1
1816,1,2,11.00,-36.30,20.65,10,THOMAS GR,,,,,,1006.6,21.1,,,,,,,,248,148,5,CZ6U3L,3,1,0,2,1
1816,1,3,0.00,-33.74,28.49,10,TRADER,,1,361,5,,,,,,,,,,,701,69,5,004J6B,3,1,0,2,1
1816,1,3,10.00,-33.88,27.75,10,TRADER,,,,,,,23.3,,,,,,,,701,69,5,004J6D,3,1,0,2,1
1816,1,3,10.00,-36.67,24.68,10,THOMAS GR,,,275,5,19.0,1005.3,18.9,,,,,,,,248,148,5,CZ6U3O,3,1,0,2,1
1816,1,4,10.00,-33.40,27.58,10,TRADER,,,,,,,23.3,,,,,,,,701,69,5,004J6O,3,1,0,2,1
1816,1,4,10.00,-36.18,29.43,10,THOMAS GR,,,217,5,6.7,1012.1,18.3,,,,,,,,248,148,5,CZ6U3V,3,1,0,2,1
1816,1,5,10.00,-34.70,26.13,10,TRADER,,1,90,5,1.0,,,,,,,,,,701,69,5,004J7A,3,1,0,2,1
1816,1,5,10.00,-34.70,26.13,10,TRADER,,,,,,,23.9,,,,,,,,701,69,5,004J7B,3,1,0,2,1
1816,1,5,10.00,-36.33,32.12,10,THOMAS GR,,,,,,1014.8,20.6,,,,,,,,248,148,5,CZ6U42,3,1,0,2,1
1816,1,5,11.00,-34.69,26.08,10,TRADER,,1,101,5,1.0,,,,,,,,,,701,69,5,004J7E,3,1,0,2,1
1816,1,5,19.00,-34.57,25.63,10,TRADER,,1,90,5,1.0,,,,,,,,,,701,69,5,004J7M,3,1,0,2,1
1816,1,5,21.00,-34.54,25.51,10,TRADER,,1,270,5,1.0,,,,,,,,,,701,69,5,004J7N,3,1,0,2,1
1816,1,6,1.00,-34.48,25.29,10,TRADER,,1,225,5,1.0,,,,,,,,,,701,69,5,004J7O,3,1,0,2,1
1816,1,6,4.00,-34.44,25.12,10,TRADER,,1,270,5,1.0,,,,,,,,,,701,69,5,004J7Q,3,1,0,2,1
1816,1,6,10.00,-34.35,24.78,10,TRADER,,,,,,,23.3,,,,,,,,701,69,5,004J7T,3,1,0,2,1
1816,1,6,10.00,-36.60,35.75,10,THOMAS GR,,,14,5,6.7,1011.7,21.1,,,,,,,,248,148,5,CZ6U49,3,1,0,2,1
1816,1,7,9.00,-36.82,38.97,10,THOMAS GR,,,,5,,1011.7,21.1,,,,,,,,248,148,5,CZ6U4G,3,1,0,2,1
1816,1,8,7.00,-35.07,24.21,10,TRADER,,1,90,5,2.6,,,,,,,,,,701,69,5,004J8E,3,1,0,2,1
1816,1,8,9.00,-37.08,42.75,10,THOMAS GR,,,,,,1009.0,21.1,,,,,,,,248,148,5,CZ6U4N,3,1,0,2,1
1816,1,8,10.00,-35.12,24.17,10,TRADER,,1,90,5,2.6,,,,,,,,,,701,69,5,004J8H,3,1,0,2,1
1816,1,8,10.00,-35.12,24.17,10,TRADER,,,,,,,25.6,,,,,,,,701,69,5,004J8G,3,1,0,2,1
1816,1,8,11.00,-35.17,24.08,10,TRADER,,1,90,5,2.6,,,,,,,,,,701,69,5,004J8J,3,1,0,2,1
1816,1,9,9.00,-37.57,45.27,10,THOMAS GR,,,105,5,6.7,1017.1,19.4,,,,,,,,248,148,5,CZ6U4U,3,1,0,2,1
1816,1,9,11.00,-36.45,22.02,10,TRADER,,,,,,,23.3,,,,,,,,701,69,5,004J8S,3,1,0,2,1
1816,1,9,12.00,-36.48,21.98,10,TRADER,,1,304,5,19.0,,,,,,,,,,701,69,5,004J8T,3,1,0,2,1
1816,1,10,4.00,-37.04,21.37,10,TRADER,,1,281,5,19.0,,,,,,,,,,701,69,5,004J8Z,3,1,0,2,1
1816,1,10,9.00,-38.10,45.52,10,THOMAS GR,,,,5,,1005.4,18.9,,,,,,,,248,148,5,CZ6U51,3,1,0,2,1
1816,1,10,11.00,-37.28,21.10,10,TRADER,,,,,,,18.9,,,,,,,,701,69,5,004J93,3,1,0,2,1
1816,1,11,9.00,-37.88,47.77,10,THOMAS GR,,,15,5,6.7,1009.7,21.1,,,,,,,,248,148,5,CZ6U58,3,1,0,2,1
1816,1,11,11.00,-36.43,20.17,10,TRADER,,,,,,,16.7,,,,,,,,701,69,5,004J9F,3,1,0,2,1
1816,1,12,9.00,-38.28,49.68,10,THOMAS GR,,,308,5,6.7,1013.4,21.7,,,,,,,,248,148,5,CZ6U5F,3,1,0,2,1
1816,1,13,9.00,-38.07,51.10,10,THOMAS GR,,,173,5,6.7,1020.7,18.3,,,,,,,,248,148,5,CZ6U5M,3,1,0,2,1
1816,1,14,8.00,-37.00,53.80,10,THOMAS GR,,,94,5,9.3,1025.8,17.2,,,,,,,,248,148,5,CZ6U5T,3,1,0,2,1
1816,1,15,8.00,-37.73,54.42,10,THOMAS GR,,,62,5,6.7,1018.9,18.9,,,,,,,,248,148,5,CZ6U5Z,3,1,0,2,1
1816,1,16,8.00,-38.67,58.25,10,THOMAS GR,,,17,5,12.3,1010.3,20.0,,,,,,,,248,148,5,CZ6U65,3,1,0,2,1
1816,1,17,8.00,-38.87,62.23,10,THOMAS GR,,,243,5,2.6,1011.2,21.1,,,,,,,,248,148,5,CZ6U6B,3,1,0,2,1
1816,1,18,8.00,-38.98,65.22,10,THOMAS GR,,,278,5,2.6,1011.6,18.9,,,,,,,,248,148,5,CZ6U6I,3,1,0,2,1
1816,1,19,7.00,-39.13,69.33,10,THOMAS GR,,,178,5,12.3,1013.5,15.6,,,,,,,,248,148,5,CZ6U6P,3,1,0,2,1
1816,1,20,6.00,-19.32,83.57,10,HOPE 2,,,,,,1012.1,25.6,,,,,,,,248,148,5,CZ6U6S,3,1,0,2,1
1816,1,20,6.00,-19.33,83.83,10,WALMR CTL,,,,,,1006.2,25.6,,,,,,,,248,148,5,CZ6U6T,3,1,0,2,1
1816,1,20,6.00,-19.35,82.63,10,ROY GRG 4,,,,,,1010.7,24.9,,,,,,,,248,148,5,CZ6U6U,3,1,0,2,1
1816,1,20,6.00,-19.37,82.90,10,PC AMEL 4,,,,,,1009.2,,,,,,,,,248,148,5,CZ6U6V,3,1,0,2,1
1816,1,20,6.00,-19.38,83.78,10,1937,UK,,,,,1012.6,,,,,,,,,730,133,5,004JBI,3,1,0,2,1
1816,1,20,7.00,-38.98,72.03,10,THOMAS GR,,,156,5,1.0,1016.4,13.9,,,,,,,,248,148,5,CZ6U6W,3,1,0,2,1
1816,1,21,7.00,-10.62,80.82,10,ROY GRG 4,,,,,,1011.9,25.3,,,,,,,,248,148,5,CZ6U76,3,1,0,2,1
1816,1,21,7.00,-20.60,81.12,10,1937,UK,,153,5,6.7,1016.0,,,,,,,,,730,133,5,004JBT,3,1,0,2,1
1816,1,21,7.00,-20.60,81.37,10,PC AMEL 4,,,85,5,12.3,,,,,,,,,,248,148,5,CZ6U77,3,1,0,2,1
1816,1,21,7.00,-20.63,81.07,10,HOPE 2,,,,,,1014.6,26.7,,,,,,,,248,148,5,CZ6U78,3,1,0,2,1
1816,1,21,7.00,-20.65,81.28,10,WALMR CTL,,,,5,,1008.3,25.8,,,,,,,,248,148,5,CZ6U79,3,1,0,2,1
1816,1,21,7.00,-39.63,72.75,10,THOMAS GR,,,,,,1012.3,15.0,,,,,,,,248,148,5,CZ6U7A,3,1,0,2,1
1816,1,22,7.00,-21.58,79.17,10,PC AMEL 4,,,149,5,9.3,1014.3,,,,,,,,,248,148,5,CZ6U7K,3,1,0,2,1
1816,1,22,7.00,-21.60,78.98,10,1937,UK,,,5,,1016.0,,,,,,,,,730,133,5,004JC4,3,1,0,2,1
1816,1,22,7.00,-21.62,78.78,10,HOPE 2,,,,,,1014.0,25.6,,,,,,,,248,148,5,CZ6U7L,3,1,0,2,1
1816,1,22,7.00,-21.62,79.22,10,WALMR CTL,,,,,,1009.8,25.3,,,,,,,,248,148,5,CZ6U7M,3,1,0,2,1
1816,1,22,7.00,-21.67,78.62,10,ROY GRG 4,,,,,,1013.2,25.3,,,,,,,,248,148,5,CZ6U7N,3,1,0,2,1
1816,1,22,7.00,-39.68,74.85,10,THOMAS GR,,,202,5,6.7,1012.8,15.6,,,,,,,,248,148,5,CZ6U7O,3,1,0,2,1
1816,1,23,7.00,-23.08,75.97,10,1937,UK,,125,5,9.3,1019.4,,,,,,,,,730,133,5,004JCF,3,1,0,2,1
1816,1,23,7.00,-23.10,75.63,10,ROY GRG 4,,,,,,1013.0,24.7,,,,,,,,248,148,5,CZ6U7Y,3,1,0,2,1
1816,1,23,7.00,-23.12,76.17,10,WALMR CTL,,,,5,,1012.2,25.6,,,,,,,,248,148,5,CZ6U7Z,3,1,0,2,1
1816,1,23,7.00,-23.12,76.20,10,PC AMEL 4,,,,5,,1016.1,,,,,,,,,248,148,5,CZ6U80,3,1,0,2,1
1816,1,23,7.00,-23.13,75.85,10,HOPE 2,,,,,,1016.6,25.6,,,,,,,,248,148,5,CZ6U81,3,1,0,2,1
1816,1,23,7.00,-38.98,77.33,10,THOMAS GR,,,,5,,1017.8,15.6,,,,,,,,248,148,5,CZ6U82,3,1,0,2,1
1816,1,24,7.00,-24.00,72.87,10,PC AMEL 4,,,124,5,12.3,1014.5,,,,,,,,,248,148,5,CZ6U8C,3,1,0,2,1
1816,1,24,7.00,-24.15,72.60,10,1937,UK,,103,5,9.3,,,,,,,,,,730,133,5,004JCS,3,1,0,2,1
1816,1,24,7.00,-24.15,72.67,10,WALMR CTL,,,,5,,,25.0,,,,,,,,248,148,5,CZ6U8D,3,1,0,2,1
1816,1,24,7.00,-24.17,72.52,10,HOPE 2,,,,,,1016.8,24.4,,,,,,,,248,148,5,CZ6U8E,3,1,0,2,1
1816,1,24,7.00,-24.18,72.20,10,ROY GRG 4,,,,,,1015.2,23.9,,,,,,,,248,148,5,CZ6U8F,3,1,0,2,1
1816,1,24,7.00,-38.65,79.05,10,THOMAS GR,,,,,,1019.3,16.7,,,,,,,,248,148,5,CZ6U8G,3,1,0,2,1
1816,1,25,6.00,-38.33,83.13,10,THOMAS GR,,,339,5,9.3,1012.4,17.8,,,,,,,,248,148,5,CZ6U8R,3,1,0,2,1
1816,1,25,7.00,-25.05,70.03,10,ROY GRG 4,,,,,,1015.3,23.9,,,,,,,,248,148,5,CZ6U8T,3,1,0,2,1
1816,1,25,7.00,-25.05,70.17,10,WALMR CTL,,,,5,,1010.5,24.4,,,,,,,,248,148,5,CZ6U8U,3,1,0,2,1
1816,1,25,7.00,-25.07,70.00,10,HOPE 2,,,79,5,6.7,1015.2,24.4,,,,,,,,248,148,5,CZ6U8V,3,1,0,2,1
1816,1,26,7.00,-25.52,67.58,10,PC AMEL 4,,,100,5,6.7,1012.9,,,,,,,,,248,148,5,CZ6U97,3,1,0,2,1
1816,1,26,7.00,-25.53,67.58,10,HOPE 2,,,88,5,6.7,1015.1,25.6,,,,,,,,248,148,5,CZ6U98,3,1,0,2,1
1816,1,26,7.00,-25.53,67.78,10,1937,UK,,90,5,9.3,1016.0,,,,,,,,,730,133,5,004JDN,3,1,0,2,1
1816,1,26,7.00,-25.55,67.67,10,ROY GRG 4,,,,,,1014.6,24.2,,,,,,,,248,148,5,CZ6U99,3,1,0,2,1
1816,1,26,7.00,-25.57,67.75,10,WALMR CTL,,,,,,1010.1,25.0,,,,,,,,248,148,5,CZ6U9A,3,1,0,2,1
1816,1,27,8.00,-25.93,65.07,10,PC AMEL 4,,,,5,,1013.0,,,,,,,,,248,148,5,CZ6U9N,3,1,0,2,1
1816,1,27,8.00,-25.97,65.30,10,HOPE 2,,,100,5,9.3,1015.1,25.6,,,,,,,,248,148,5,CZ6U9O,3,1,0,2,1
1816,1,27,8.00,-25.98,65.28,10,WALMR CTL,,,,5,,1010.1,25.0,,,,,,,,248,148,5,CZ6U9P,3,1,0,2,1
1816,1,27,8.00,-25.98,65.50,10,1937,UK,,100,5,6.7,1016.0,,,,,,,,,730,133,5,004JE4,3,1,0,2,1
1816,1,27,8.00,-26.00,65.10,10,ROY GRG 4,,,,,,1014.9,24.7,,,,,,,,248,148,5,CZ6U9Q,3,1,0,2,1
1816,1,28,8.00,-26.37,62.67,10,WALMR CTL,,,,,,1009.9,24.7,,,,,,,,248,148,5,CZ6UA7,3,1,0,2,1
1816,1,28,8.00,-26.37,62.78,10,1937,UK,,111,5,9.3,1016.0,,,,,,,,,730,133,5,004JEL,3,1,0,2,1
1816,1,28,8.00,-26.38,62.50,10,HOPE 2,,,150,5,9.3,1015.3,24.4,,,,,,,,248,148,5,CZ6UA8,3,1,0,2,1
1816,1,28,8.00,-26.38,62.55,10,PC AMEL 4,,,,5,,1014.7,,,,,,,,,248,148,5,CZ6UA9,3,1,0,2,1
1816,1,28,8.00,-26.43,62.55,10,ROY GRG 4,,,161,5,12.3,1015.3,24.7,,,,,,,,248,148,5,CZ6UAA,3,1,0,2,1
1816,1,29,8.00,-26.95,59.00,10,HOPE 2,,,,,,1017.0,25.0,,,,,,,,248,148,5,CZ6UAR,3,1,0,2,1
1816,1,29,8.00,-27.00,59.10,10,WALMR CTL,,,150,5,9.3,1012.3,22.8,,,,,,,,248,148,5,CZ6UAS,3,1,0,2,1
1816,1,29,8.00,-27.10,59.32,10,PC AMEL 4,,,94,5,12.3,1014.7,,,,,,,,,248,148,5,CZ6UAT,3,1,0,2,1
1816,1,29,8.00,-27.13,58.95,10,ROY GRG 4,,,,,,1015.8,21.7,,,,,,,,248,148,5,CZ6UAU,3,1,0,2,1
1816,1,30,8.00,-27.50,55.95,10,PC AMEL 4,,,91,5,6.7,1016.4,,,,,,,,,248,148,5,CZ6UBC,3,1,0,2,1
1816,1,30,8.00,-27.50,56.07,10,HOPE 2,,,114,5,6.7,1018.8,24.4,,,,,,,,248,148,5,CZ6UBD,3,1,0,2,1
1816,1,30,8.00,-27.50,56.23,10,1937,UK,,114,5,8.7,,,,,,,,,,730,133,5,004JFG,3,1,0,2,1
1816,1,30,8.00,-27.57,56.03,10,ROY GRG 4,,,,,,1015.9,23.6,,,,,,,,248,148,5,CZ6UBE,3,1,0,2,1
1816,1,30,8.00,-27.57,56.12,10,WALMR CTL,,,,5,,1012.4,24.4,,,,,,,,248,148,5,CZ6UBF,3,1,0,2,1
1816,1,31,8.00,-28.07,53.07,10,ROY GRG 4,,,,,,1015.8,24.2,,,,,,,,248,148,5,CZ6UBY,3,1,0,2,1
1816,1,31,8.00,-28.17,53.28,10,1937,UK,,114,5,2.6,1022.8,,,,,,,,,730,133,5,004JFR,3,1,0,2,1
1816,1,31,8.00,-28.22,53.17,10,PC AMEL 4,,,,,,1016.5,,,,,,,,,248,148,5,CZ6UBZ,3,1,0,2,1
1816,1,31,8.00,-28.23,53.17,10,HOPE 2,,,,,,1015.4,25.0,,,,,,,,248,148,5,CZ6UC0,3,1,0,2,1
1816,1,31,8.00,-28.27,53.32,10,WALMR CTL,,,,5,,1010.4,24.7,,,,,,,,248,148,5,CZ6UC1,3,1,0,2,1
1816,2,1,9.00,-28.57,52.07,10,PC AMEL 4,,,314,5,9.3,,,,,,,,,,248,148,5,CZ6UCI,3,1,0,2,1
1816,2,1,9.00,-28.58,52.10,10,HOPE 2,,,,,,1013.7,25.0,,,,,,,,248,148,5,CZ6UCJ,3,1,0,2,1
1816,2,1,9.00,-28.58,52.22,10,WALMR CTL,,,,,,1007.7,24.4,,,,,,,,248,148,5,CZ6UCK,3,1,0,2,1
1816,2,1,9.00,-28.60,52.22,10,1937,UK,,326,5,2.6,1014.6,,,,,,,,,730,133,5,004JG5,3,1,0,2,1
1816,2,1,9.00,-28.63,52.03,10,ROY GRG 4,,,,,,1012.1,24.4,,,,,,,,248,148,5,CZ6UCL,3,1,0,2,1
1816,2,2,9.00,-27.03,51.37,10,PC AMEL 4,,,,,,1013.9,,,,,,,,,248,148,5,CZ6UD2,3,1,0,2,1
1816,2,2,9.00,-28.22,51.23,10,HOPE 2,,,,,,1015.5,24.4,,,,,,,,248,148,5,CZ6UD3,3,1,0,2,1
1816,2,2,9.00,-28.37,51.18,10,ROY GRG 4,,,,,,1014.7,22.8,,,,,,,,248,148,5,CZ6UD4,3,1,0,2,1
1816,2,2,9.00,-28.37,51.38,10,1937,UK,,,5,,1015.3,,,,,,,,,730,133,5,004JGI,3,1,0,2,1
1816,2,2,9.00,-28.43,50.92,10,WALMR CTL,,,,,,1010.6,23.3,,,,,,,,248,148,5,CZ6UD5,3,1,0,2,1
1816,2,3,9.00,-28.50,48.98,10,1937,UK,,,,,1015.3,,,,,,,,,730,133,5,004JGZ,3,1,0,2,1
1816,2,3,9.00,-28.53,48.73,10,HOPE 2,,,,,,1015.6,23.9,,,,,,,,248,148,5,CZ6UDL,3,1,0,2,1
1816,2,3,9.00,-28.55,48.68,10,PC AMEL 4,,,,,,1014.8,,,,,,,,,248,148,5,CZ6UDM,3,1,0,2,1
1816,2,3,9.00,-28.60,48.03,10,ROY GRG 4,,,,,,1014.7,22.8,,,,,,,,248,148,5,CZ6UDN,3,1,0,2,1
1816,2,3,9.00,-28.60,48.73,10,WALMR CTL,,,,,,1010.2,23.9,,,,,,,,248,148,5,CZ6UDO,3,1,0,2,1
1816,2,4,9.00,-29.28,46.02,10,HOPE 2,,,,,,1008.6,25.6,,,,,,,,248,148,5,CZ6UE4,3,1,0,2,1
1816,2,4,9.00,-29.28,46.07,10,1937,UK,,358,5,7.3,1011.6,,,,,,,,,730,133,5,004JHD,3,1,0,2,1
1816,2,4,9.00,-29.30,45.77,10,ROY GRG 4,,,,,,1008.6,25.8,,,,,,,,248,148,5,CZ6UE5,3,1,0,2,1
1816,2,4,9.00,-29.30,45.87,10,WALMR CTL,,,,,,,26.1,,,,,,,,248,148,5,CZ6UE6,3,1,0,2,1
1816,2,5,9.00,-29.27,45.13,10,1937,UK,,99,5,19.0,1005.8,,,,,,,,,730,133,5,004JHQ,3,1,0,2,1
1816,2,5,9.00,-29.28,44.80,10,HOPE 2,,,,,,,23.9,,,,,,,,248,148,5,CZ6UEL,3,1,0,2,1
1816,2,5,9.00,-29.28,44.87,10,WALMR CTL,,,,5,,,24.4,,,,,,,,248,148,5,CZ6UEM,3,1,0,2,1
1816,2,5,9.00,-29.37,44.68,10,ROY GRG 4,,,,5,,1005.2,,,,,,,,,248,148,5,CZ6UEN,3,1,0,2,1
1816,2,6,9.00,-28.80,43.90,10,PC AMEL 4,,,,5,,1009.8,,,,,,,,,248,148,5,CZ6UF1,3,1,0,2,1
1816,2,6,9.00,-28.83,43.80,10,HOPE 2,,,,,,1010.9,21.7,,,,,,,,248,148,5,CZ6UF2,3,1,0,2,1
1816,2,6,9.00,-28.83,44.02,10,1937,UK,,155,5,6.7,1011.9,,,,,,,,,730,133,5,004JI4,3,1,0,2,1
1816,2,6,9.00,-28.85,43.67,10,ROY GRG 4,,,154,5,6.7,1014.5,20.6,,,,,,,,248,148,5,CZ6UF3,3,1,0,2,1
1816,2,6,9.00,-28.87,43.53,10,WALMR CTL,,,,,,1008.8,22.2,,,,,,,,248,148,5,CZ6UF4,3,1,0,2,1
1816,2,7,9.00,-29.40,40.70,10,WALMR CTL,,,,,,1014.1,22.8,,,,,,,,248,148,5,CZ6UFI,3,1,0,2,1
1816,2,7,9.00,-29.42,41.20,10,PC AMEL 4,,,,,,1016.6,,,,,,,,,248,148,5,CZ6UFJ,3,1,0,2,1
1816,2,7,9.00,-29.42,41.40,10,1937,UK,,132,5,7.3,1022.8,,,,,,,,,730,133,5,004JII,3,1,0,2,1
1816,2,7,9.00,-29.45,41.17,10,HOPE 2,,,131,5,9.3,1018.4,22.5,,,,,,,,248,148,5,CZ6UFK,3,1,0,2,1
1816,2,7,9.00,-29.48,40.95,10,ROY GRG 4,,,,,,1018.8,21.2,,,,,,,,248,148,5,CZ6UFL,3,1,0,2,1
