,YR,MO,DY,HR,LAT,LON,II,ID,C1,DI,D,WI,W,SLP,AT,SST,WD,WP,WH,SD,SP,SH,DCK,SID,PT,UID,RN1,RN2,RN3,RSA,IRF,comment1,comment2,comment3,comment4,comment5,comment6,comment7,comment8,comment9
2233,1816,3,16,7.0,-37.3,70.43,10,314,NL,,296.0,5.0,4.6,,,,,,,,,,730,133,5,004JV7,3,1,0,2,1,    ,DUTCH     ,NW     ,BRAMZEILSKOELTE     ,    ,    ,    ,   ,BETROKKEN LUCHT    
2234,1816,3,16,7.0,-37.78,72.17,10,873,NL,,122.0,5.0,4.6,,,,,,,,,,730,133,5,004JV8,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0156   0374700S 721000E  ,"OZO, ZOTZ     ","LABBER BRAMZEILSKOELTE, OOK STIL     ",    ,GESTADIG MOTREGEN     ,    ,   ,DIKKE MISTIGE LUCHT    
2235,1816,3,16,8.0,-25.4,56.85,10,CARNATI 3,,,,5.0,,1012.9,24.4,,,,,,,,248,148,5,CZ6V3S,3,1,0,2,1,"DARK,CLOUDY,MUCH LIGHTNING,THUNDER,RAIN,LIGHTNING,SQUALLY,FAIR",,,,,,,,
2236,1816,3,16,8.0,-25.53,60.82,10,MQ WLNG 1,,,,,,1016.4,,,,,,,,,248,148,5,CZ6V3T,3,1,0,2,1,"SQUALLY,RAIN,SQUALLS,FINE",,,,,,,,
2237,1816,3,16,8.0,-25.58,60.7,10,WIL PIT 2,,,86.0,5.0,12.3,1006.7,25.0,,,,,,,,248,148,5,CZ6V3U,3,1,0,2,1,"SQUALLY,RAIN,LIGHT RAIN,FINE",,,,,,,,
2238,1816,3,16,8.0,-25.58,60.77,10,LD MELV 1,,,,5.0,,1015.3,26.4,,,,,,,,248,148,5,CZ6V3V,3,1,0,2,1,"CLOUDY,RAIN,FAIR",,,,,,,,
2239,1816,3,16,8.0,-25.62,61.03,10,ROSE 4,,,,5.0,,,25.0,,,,,,,,248,148,5,CZ6V3W,3,1,0,2,1,"RAIN,CLOUDY",,,,,,,,
2240,1816,3,17,7.0,-12.3,80.87,10,SIR W PUL,,,,,,1008.1,26.7,,,,,,,,248,148,5,CZ6V4L,3,1,0,2,1,"RAIN,CLOUDY,UNSETTLED",,,,,,,,
2241,1816,3,17,7.0,-36.48,72.98,10,12,NL,,263.0,5.0,4.6,,19.4,,,,,,,,730,133,5,004JVI,3,1,0,2,1,    ,DUTCH     ,NWTW-WTN     ,BRAMZEILSKOELTE     ,BUIIGE LUCHT     ,    ,    ,   ,   
2242,1816,3,17,7.0,-36.63,74.7,10,873,NL,,117.0,5.0,4.6,,,,,,,,,,730,133,5,004JVJ,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0156   0363800S 744200E  ,ZO     ,BRAMZEILSKOELTE     ,    ,SOMS WAT REGEN     ,    ,   ,DIKKE VERSTOPTE MISTIGE LUCHT    
2243,1816,3,17,7.0,-37.43,74.29,10,314,NL,,320.0,5.0,4.6,,,,,,,,,,730,133,5,004JVK,3,1,0,2,1,    ,DUTCH     ,NNW     ,BRAMZEILSKOELTE     ,    ,REGEN     ,    ,"DIKKE, HEIIGE LUCHT    ",BEWOLKTE LUCHT    
2244,1816,3,17,8.0,-26.18,58.4,10,MQ WLNG 1,,,,,,1009.7,,,,,,,,,248,148,5,CZ6V4N,3,1,0,2,1,"RAIN,FAIR,FINE",,,,,,,,
2245,1816,3,17,8.0,-26.22,58.27,10,WIL PIT 2,,,80.0,5.0,9.3,,25.6,,,,,,,,248,148,5,CZ6V4P,3,1,0,2,1,"FAIR,FINE",,,,,,,,
2246,1816,3,17,8.0,-26.25,54.4,10,CARNATI 3,,,,5.0,,1011.8,25.0,,,,,,,,248,148,5,CZ6V4Q,3,1,0,2,1,"CLEAR,HAZY,LIGHTNING,RAIN",,,,,,,,
2247,1816,3,18,6.0,-16.25,84.33,10,NTBLAND 5,,,,5.0,,1009.2,27.2,,,,,,,,248,148,5,CZ6V5C,3,1,0,2,1,VERY PLEASANT,,,,,,,,
2248,1816,3,18,7.0,-13.4,79.17,10,SIR W PUL,,,,5.0,,1007.1,28.9,,,,,,,,248,148,5,CZ6V5F,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY",,,,,,,,
2249,1816,3,18,7.0,-36.08,76.15,10,12,NL,,117.0,5.0,4.6,,,,,,,,,,730,133,5,004JVU,3,1,0,2,1,    ,DUTCH     ,WTZ-ZO     ,LABBER-BRAMZEILSKOELTE     ,BUIIGE LUCHT     ,REGEN     ,    ,   ,   
2250,1816,3,18,7.0,-36.45,76.57,10,314,NL,,95.0,5.0,4.6,,,,,,,,,,730,133,5,004JVV,3,1,0,2,1,    ,DUTCH     ,OZO     ,BRAMZEILSKOELTE     ,    ,SOMSTIJDS REGEN     ,    ,DIKKE LUCHT    ,   
2251,1816,3,18,7.0,-36.93,75.47,10,873,NL,,342.0,5.0,4.6,,,,,,,,,,730,133,5,004JVW,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0157   0365400S 752800E365600S  ,"OTN, NOORD     ",BRAMZEILSKOELTE     ,    ,    ,    ,   ,BETROKKEN LUCHT    
2252,1816,3,18,8.0,-25.35,55.83,10,WIL PIT 2,,,28.0,5.0,6.7,1006.6,,,,,,,,,248,148,5,CZ6V5G,3,1,0,2,1,"CLOUDY,FINE,SHOWERS     ",MODERATE SWELL,,,,,,,
2253,1816,3,18,8.0,-26.3,55.93,10,MQ WLNG 1,,,,,,1009.7,,,,,,,,,248,148,5,CZ6V5H,3,1,0,2,1,"RAIN,FAIR,FINE",,,,,,,,
2254,1816,3,18,8.0,-26.32,56.19,10,ROSE 4,,,,,,,25.3,,,,,,,,248,148,5,CZ6V5I,3,1,0,2,1,"CLOUDY,FAIR",,,,,,,,
2255,1816,3,18,8.0,-26.37,55.9,10,LD MELV 1,,,,5.0,,1013.2,26.9,,,,,,,,248,148,5,CZ6V5J,3,1,0,2,1,"RAIN,CLOUDY,PLEASANT",,,,,,,,
2256,1816,3,18,9.0,-27.27,51.38,10,CARNATI 3,,,,,,1011.8,25.6,,,,,,,,248,148,5,CZ6V5K,3,1,0,2,1,"CLEAR,FAIR,FINE     ",SMOOTH,,,,,,,
2257,1816,3,18,10.0,-37.2,34.07,10,74,NL,,151.0,5.0,2.6,,,,,,,,,,730,133,5,004JVX,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0083    ,Z EN ZO     ,LABBER EN STIL     ,    ,    ,    ,   ,   
2258,1816,3,19,7.0,-14.6,77.67,10,SIR W PUL,,,,5.0,,1009.0,27.8,,,,,,,,248,148,5,CZ6V68,3,1,0,2,1,"CLOUDY,SQUALLY,FINE,DRIZZLING RAIN",,,,,,,,
2259,1816,3,19,7.0,-16.93,82.22,10,NTBLAND 5,,,107.0,5.0,6.7,,27.5,,,,,,,,248,148,5,CZ6V69,3,1,0,2,1,"SQUALLY,RAIN",,,,,,,,
2260,1816,3,19,7.0,-34.68,76.98,10,12,NL,,252.0,5.0,,,21.9,,,,,,,,730,133,5,004JW7,3,1,0,2,1,    ,DUTCH     ,O-N-W     ,STIL     ,    ,    ,    ,   ,   
2261,1816,3,19,7.0,-35.03,77.84,10,314,NL,,52.0,5.0,4.6,,,,,,,,,,730,133,5,004JW8,3,1,0,2,1,    ,DUTCH     ,ZOTO-ONO     ,BRAMZEILSKOELTE     ,    ,    ,    ,   ,BETROKKEN LUCHT    
2262,1816,3,19,7.0,-37.47,78.37,10,873,NL,,119.0,5.0,12.3,,,,,,,,,,730,133,5,004JW9,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0158   0373600S 782200E372800S  ,"WNW, ZO     ",SUBIET UITSCHIETEND MET STIJVE GEREEFDE MARSZEILSKOELTE     ,    ,    ,    ,   ,DIKKE MISTIGE LUCHT    
2263,1816,3,19,8.0,-26.72,53.27,10,WIL PIT 2,,,,,,1006.7,25.6,,,,,,,,248,148,5,CZ6V6B,3,1,0,2,1,"THUNDER,LIGHTNING,HARD RAIN,SQUALLY,RAIN,FAIR,LIGHT SQUALLS",,,,,,,,
2264,1816,3,19,8.0,-26.72,53.42,10,LD MELV 1,,,,,,,23.9,,,,,,,,248,148,5,CZ6V6C,3,1,0,2,1,"RAIN,FAIR,SQUALLY",,,,,,,,
2265,1816,3,19,8.0,-26.92,53.43,10,ROSE 4,,,78.0,5.0,6.7,1010.2,25.0,,,,,,,,248,148,5,CZ6V6D,3,1,0,2,1,"RAIN,HARD SQUALLS,FAIR",,,,,,,,
2266,1816,3,19,9.0,-27.53,49.27,10,CARNATI 3,,,33.0,5.0,1.0,1011.5,25.6,,,,,,,,248,148,5,CZ6V6E,3,1,0,2,1,"CLOUDY,LIGHTNING,MOSTLY FINE",,,,,,,,
2267,1816,3,19,10.0,-37.08,34.55,10,74,NL,,286.0,5.0,1.0,,,,,,,,,,730,133,5,004JWA,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0083    ,NW     ,FLAUWE KOELTE     ,    ,    ,    ,HELDERE LUCHT    ,   
2268,1816,3,20,7.0,-15.92,75.65,10,SIR W PUL,,,,,,1008.2,26.7,,,,,,,,248,148,5,CZ6V71,3,1,0,2,1,"SQUALLY,RAIN,UNSETTLED",,,,,,,,
2269,1816,3,20,7.0,-17.7,74.75,10,NTBLAND 5,,,,,,1009.2,27.8,,,,,,,,248,148,5,CZ6V72,3,1,0,2,1,VERY PLEASANT     ,WATER SMOOTH,,,,,,,
2270,1816,3,20,7.0,-34.3,79.6,10,12,NL,,254.0,5.0,4.9,,21.7,,,,,,,,730,133,5,004JWK,3,1,0,2,1,    ,DUTCH     ,WTN-W     ,FRISSE BRAMZEILSKOELTE     ,BUIIGE LUCHT     ,REGEN     ,    ,   ,   
2271,1816,3,20,7.0,-35.0,79.89,10,314,NL,,277.0,5.0,4.6,,,,,,,,,,730,133,5,004JWL,3,1,0,2,1,    ,DUTCH     ,WNW     ,BRAMZEILSKOELTE     ,    ,    ,    ,   ,WOLKDRIJVENDE LUCHT    
2272,1816,3,20,7.0,-35.88,79.68,10,873,NL,,63.0,5.0,6.7,,,,,,,,,,730,133,5,004JWM,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0159   0355500S 794100E355300S  ,"OTZ, OTN     ",MARSZEILSKOELTE EN AFNEMENDE KOELTE     ,    ,    ,    ,   ,"BETROKKEN, BUIIGE EN OVERDRIJVENDE LUCHT    "
2273,1816,3,20,9.0,-27.28,50.63,10,ROSE 4,,,22.0,5.0,9.3,1006.9,24.7,,,,,,,,248,148,5,CZ6V74,3,1,0,2,1,"SQUALLY,RAIN,FAIR,SQUALLS",,,,,,,,
2274,1816,3,20,9.0,-27.33,50.5,10,LD MELV 1,,,,,,,26.1,,,,,,,,248,148,5,CZ6V75,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY",,,,,,,,
2275,1816,3,20,9.0,-27.37,50.43,10,WIL PIT 2,,,,,,1006.9,25.0,,,,,,,,248,148,5,CZ6V76,3,1,0,2,1,"LIGHT SQUALLS,RAIN,SQUALLY,FAIR",,,,,,,,
2276,1816,3,20,9.0,-27.9,47.8,10,CARNATI 3,,,,,,1011.9,23.3,,,,,,,,248,148,5,CZ6V77,3,1,0,2,1,"DARK APPEARANCE,LIGHTNING,RAIN,CLOUDY,MUCH LIGHTNING",,,,,,,,
2277,1816,3,20,10.0,-37.59,36.12,10,74,NL,,307.0,5.0,4.6,,,,,,,,,,730,133,5,004JWN,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0084    ,NNW     ,BRAMZEILSKOELTE     ,    ,    ,    ,HELDERE LUCHT    ,   
2278,1816,3,21,7.0,-17.03,73.88,10,SIR W PUL,,,,5.0,,1009.1,27.8,,,,,,,,248,148,5,CZ6V7V,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY",,,,,,,,
2279,1816,3,21,7.0,-18.4,77.33,10,NTBLAND 5,,,,,,1012.8,26.1,,,,,,,,248,148,5,CZ6V7W,3,1,0,2,1,"RAIN,SQUALLY,FAIR",,,,,,,,
2280,1816,3,21,7.0,-33.3,82.46,10,314,NL,,209.0,5.0,,,,,,,,,,,730,133,5,004JWX,3,1,0,2,1,    ,DUTCH     ,ZW     ,STIL EN VARIABEL     ,    ,REGEN     ,    ,   ,BEWOLKTE LUCHT    
2281,1816,3,21,7.0,-33.67,81.53,10,12,NL,,52.0,5.0,2.6,,18.3,,,,,,,,730,133,5,004JWY,3,1,0,2,1,    ,DUTCH     ,O-ONO     ,BRAMZEILSKOELTE-LABBERKOELTE     ,OVERDRIJVENDE BETROKKEN LUCHT     ,MOTREGEN     ,    ,   ,   
2282,1816,3,21,7.0,-35.0,80.4,10,873,NL,,119.0,5.0,2.6,,,,,,,,,,730,133,5,004JWZ,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0159   0350700S 802400E350000S  ,ZO     ,LABBERE KOELTE     ,    ,    ,    ,HELDERE LUCHT    ,   
2283,1816,3,21,9.0,-27.53,48.3,10,MQ WLNG 1,,,65.0,5.0,2.6,,,,,,,,,,248,148,5,CZ6V7X,3,1,0,2,1,"RAINY,CLOUDY",,,,,,,,
2284,1816,3,21,9.0,-27.68,48.2,10,LD MELV 1,,,,5.0,,,27.8,,,,,,,,248,148,5,CZ6V7Y,3,1,0,2,1,"LIGHTNING,THUNDER,HAZY,SQUALLY,RAIN,CLOUDY,FAIR",,,,,,,,
2285,1816,3,21,9.0,-27.72,48.03,10,WIL PIT 2,,,65.0,5.0,2.6,1009.2,26.1,,,,,,,,248,148,5,CZ6V7Z,3,1,0,2,1,"FAIR,CLOUDY,DISTANT THUNDER,LIGHTNING,THUNDER,RAIN,SQUALLY,FINE",,,,,,,,
2286,1816,3,21,9.0,-27.73,48.35,10,ROSE 4,,,76.0,5.0,2.6,1003.4,25.6,,,,,,,,248,148,5,CZ6V80,3,1,0,2,1,"CLOUDY,SQUALLS,RAIN,FAIR",,,,,,,,
2287,1816,3,21,9.0,-28.55,46.03,10,CARNATI 3,,,88.0,5.0,6.7,1012.9,25.6,,,,,,,,248,148,5,CZ6V81,3,1,0,2,1,"CLEAR,FINE     ",STRONG RIPPLINGS,,,,,,,
2288,1816,3,21,9.0,-38.12,37.7,10,74,NL,,352.0,5.0,4.6,,,,,,,,,,730,133,5,004JX0,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0084    ,NNO     ,BRAMZEILSKOELTE     ,    ,    ,    ,   ,BETROKKEN LUCHT    
2289,1816,3,22,6.0,-32.55,83.69,10,314,NL,,278.0,5.0,4.6,,,,,,,,,,730,133,5,004JX9,3,1,0,2,1,    ,DUTCH     ,NW-WNW     ,BRAMZEILSKOELTE     ,    ,    ,    ,   ,WOLKDRIJVENDE LUCHT    
2290,1816,3,22,7.0,-18.38,71.73,10,SIR W PUL,,,127.0,5.0,12.3,1009.2,27.8,,,,,,,,248,148,5,CZ6V8P,3,1,0,2,1,"CLOUDY,HARD SQUALLS,DRIZZLING RAIN",,,,,,,,
2291,1816,3,22,7.0,-19.58,74.47,10,NTBLAND 5,,,,5.0,,1012.9,26.1,,,,,,,,248,148,5,CZ6V8Q,3,1,0,2,1,PLEASANT     ,SMOOTH WATER,,,,,,,
2292,1816,3,22,7.0,-34.1,81.98,10,12,NL,,108.0,5.0,2.6,,18.6,,,,,,,,730,133,5,004JXA,3,1,0,2,1,    ,DUTCH     ,ZO-ZOTO     ,MARSZEILSKOELTE-ONGESTADIGE KOELTE     ,BUIIGE LUCHT     ,    ,    ,   ,   
2293,1816,3,22,7.0,-34.33,81.88,10,873,NL,,119.0,5.0,2.6,,,,,,,,,,730,133,5,004JXB,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0161   0342800S 815300E342000S  ,ZO     ,LABBER EN STIL     ,    ,    ,    ,   ,BEWOLKTE LUCHT    
2294,1816,3,22,9.0,-28.55,47.22,10,ROSE 4,,,65.0,5.0,2.6,1003.5,25.6,,,,,,,,248,148,5,CZ6V8S,3,1,0,2,1,"CLOUDY,FAIR",,,,,,,,
2295,1816,3,22,9.0,-28.57,47.05,10,LD MELV 1,,,,5.0,,1026.6,28.3,,,,,,,,248,148,5,CZ6V8T,3,1,0,2,1,FAIR,,,,,,,,
2296,1816,3,22,9.0,-28.6,46.92,10,WIL PIT 2,,,88.0,5.0,2.6,1009.3,26.1,,,,,,,,248,148,5,CZ6V8U,3,1,0,2,1,"LIGHTNING,CLOUDY,PLEASANT     ",RIPPLINGS VERY STRONG,,,,,,,
2297,1816,3,22,9.0,-28.9,43.95,10,CARNATI 3,,,,,,1013.2,24.4,,,,,,,,248,148,5,CZ6V8V,3,1,0,2,1,"FAIR,FINE     ",SMOOTH,,,,,,,
2298,1816,3,22,9.0,-36.9,40.04,10,74,NL,,16.0,5.0,4.6,,,,,,,,,,730,133,5,004JXC,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0085    ,NO     ,LABBER BRAMZEILSKOELTE     ,    ,    ,    ,   ,BEWOLKTE LUCHT    
2299,1816,3,23,6.0,-33.13,83.87,10,12,NL,,131.0,5.0,4.6,,18.6,,,,,,,,730,133,5,004JXM,3,1,0,2,1,    ,DUTCH     ,ZOTZ     ,LABBER-BRAMZEILSKOELTE     ,WOLKDRIJVENDE LUCHT     ,    ,    ,   ,   
2300,1816,3,23,6.0,-33.88,83.27,10,873,NL,,289.0,5.0,2.6,,,,,,,,,,730,133,5,004JXN,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_2191_0162   0335100S 831600E335300S  ,NWTW     ,FLAUWE BRAMZEILSKOELTE     ,    ,    ,    ,HELDERE LUCHT    ,   
2301,1816,3,23,7.0,-0.2,81.63,10,MINERVA 7,,,,5.0,,1005.1,28.7,,,,,,,,248,148,5,CZ6V9J,3,1,0,2,1,"FAIR,CLOUDY",,,,,,,,
2302,1816,3,23,7.0,-20.3,69.43,10,SIR W PUL,,,,,,1009.8,25.0,,,,,,,,248,148,5,CZ6V9K,3,1,0,2,1,"SQUALLY,RAIN,SQUALLS",,,,,,,,
2303,1816,3,23,7.0,-20.55,71.33,10,NTBLAND 5,,,,5.0,,,26.1,,,,,,,,248,148,5,CZ6V9L,3,1,0,2,1,"FAIR,SQUALLY,RAIN,SMALL SQUALLS,FINE,SMALL SQUALLS OF RAIN",,,,,,,,
2304,1816,3,23,9.0,-28.62,45.55,10,MQ WLNG 1,,,,,,1009.9,,,,,,,,,248,148,5,CZ6V9M,3,1,0,2,1,"FAIR,FINE",,,,,,,,
2305,1816,3,23,9.0,-28.65,45.63,10,ROSE 4,,,,,,1006.9,25.6,,,,,,,,248,148,5,CZ6V9O,3,1,0,2,1,FAIR,,,,,,,,
2306,1816,3,23,9.0,-28.68,45.42,10,WIL PIT 2,,,65.0,5.0,2.6,1007.0,25.0,,,,,,,,248,148,5,CZ6V9P,3,1,0,2,1,"LIGHT RAIN,CLOUDY,FINE     ",STRONG RIPPLINGS,,,,,,,
2307,1816,3,23,9.0,-29.5,42.05,10,CARNATI 3,,,,5.0,,1013.0,25.6,,,,,,,,248,148,5,CZ6V9Q,3,1,0,2,1,"FAIR,VERY FINE     ",SMOOTH,,,,,,,
2308,1816,3,23,9.0,-38.85,42.38,10,74,NL,,14.0,5.0,4.6,,,,,,,,,,730,133,5,004JXO,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0085    ,NO EN NNO     ,BRAMZEILSKOELTE     ,    ,    ,    ,OPKLARENDE LUCHT    ,   
2309,1816,3,24,6.0,-32.77,84.98,10,12,NL,,188.0,5.0,4.6,,20.0,,,,,,,,730,133,5,004JXZ,3,1,0,2,1,    ,DUTCH     ,ZZW     ,BRAMZEILSKOELTE     ,BEWOLKTE LUCHT     ,    ,    ,   ,   
2310,1816,3,24,7.0,-1.62,82.33,10,MINERVA 7,,,,,,1005.2,28.6,,,,,,,,248,148,5,CZ6VAB,3,1,0,2,1,"SQUALLY,CLOUDY,HEAVY CLOUDS,RAIN",,,,,,,,
2311,1816,3,24,7.0,-21.8,68.53,10,NTBLAND 5,,,,5.0,,1013.1,25.6,,,,,,,,248,148,5,CZ6VAC,3,1,0,2,1,"SHOWERY,SQUALLY",,,,,,,,
2312,1816,3,24,8.0,-22.13,66.55,10,SIR W PUL,,,,5.0,,1009.8,25.6,,,,,,,,248,148,5,CZ6VAD,3,1,0,2,1,CLOUDY,,,,,,,,
2313,1816,3,24,9.0,-28.97,43.98,10,ROSE 4,,,,,,1008.5,25.8,,,,,,,,248,148,5,CZ6VAF,3,1,0,2,1,"FAIR,FINE",,,,,,,,
2314,1816,3,24,9.0,-29.02,43.92,10,LD MELV 1,,,,5.0,,,28.3,,,,,,,,248,148,5,CZ6VAG,3,1,0,2,1,"CLEAR,FAIR",,,,,,,,
2315,1816,3,24,9.0,-29.03,43.67,10,WIL PIT 2,,,41.0,5.0,2.6,1008.5,26.4,,,,,,,,248,148,5,CZ6VAH,3,1,0,2,1,"HAZY,FINE,PLEASANT     ",VERY SMOOTH,,,,,,,
2316,1816,3,24,9.0,-29.92,40.43,10,CARNATI 3,,,,5.0,,1013.0,26.1,,,,,,,,248,148,5,CZ6VAI,3,1,0,2,1,"CLOUDY,FAIR,FINE",,,,,,,,
2317,1816,3,24,9.0,-39.0,46.27,10,74,NL,,319.0,5.0,4.9,,,,,,,,,,730,133,5,004JY0,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0085    ,NTW EN N     ,FRISSE BRAMZEILSKOELTE     ,    ,    ,    ,HELDERE EN HEIIGE LUCHT    ,   
2318,1816,3,25,7.0,-1.03,79.6,10,CARMARTHE,,,,,,1004.7,27.5,,,,,,,,248,148,5,CZ6VB1,3,1,0,2,1,"SQUALLY,HEAVY RAIN,LIGHTNING,THUNDER,FAIR,CLOUDY",,,,,,,,
2319,1816,3,25,7.0,-2.97,81.97,10,MINERVA 7,,,,,,1005.2,28.3,,,,,,,,248,148,5,CZ6VB2,3,1,0,2,1,"FLYING SQUALLS,FAIR,LIGHT SQUALLS",,,,,,,,
2320,1816,3,25,8.0,-22.73,65.98,10,NTBLAND 5,,,,5.0,,1013.2,25.3,,,,,,,,248,148,5,CZ6VB3,3,1,0,2,1,PLEASANT,,,,,,,,
2321,1816,3,25,8.0,-23.7,63.88,10,SIR W PUL,,,,5.0,,1009.8,26.1,,,,,,,,248,148,5,CZ6VB4,3,1,0,2,1,"CLEAR,PLEASANT",,,,,,,,
2322,1816,3,25,9.0,-29.07,43.15,10,ROSE 4,,,,,,1008.6,25.6,,,,,,,,248,148,5,CZ6VB6,3,1,0,2,1,FAIR,,,,,,,,
2323,1816,3,25,9.0,-29.08,42.93,10,LD MELV 1,,,154.0,5.0,,,26.1,,,,,,,,248,148,5,CZ6VB7,3,1,0,2,1,"FAIR,CLOUDY",,,,,,,,
2324,1816,3,25,9.0,-29.1,42.83,10,WIL PIT 2,,,,5.0,,1006.8,26.1,,,,,,,,248,148,5,CZ6VB8,3,1,0,2,1,FINE,,,,,,,,
2325,1816,3,25,9.0,-30.17,38.92,10,CARNATI 3,,,152.0,5.0,6.7,1014.2,23.1,,,,,,,,248,148,5,CZ6VB9,3,1,0,2,1,"CLOUDY,CLEAR",,,,,,,,
2326,1816,3,25,9.0,-38.68,49.75,10,74,NL,,161.0,5.0,6.7,,,,,,,,,,730,133,5,004JYB,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0086    ,ZTW EN ZW     ,MARSZEILSKOELTE     ,    ,    ,    ,   ,DRIJVENDE LUCHT    
2327,1816,3,26,7.0,-1.25,79.92,10,CARMARTHE,,,,,,1005.6,26.1,,,,,,,,248,148,5,CZ6VBR,3,1,0,2,1,"CLOUDY,FAIR,RAIN,HEAVY SQUALLS,LIGHTNING,THUNDER,TREMENDOUS THUNDER",,,,,,,,
2328,1816,3,26,7.0,-3.85,81.03,10,MINERVA 7,,,,5.0,,1005.2,,,,,,,,,248,148,5,CZ6VBS,3,1,0,2,1,"CLOUDY,SMALL RAIN,SQUALLY,FINE",,,,,,,,
2329,1816,3,26,8.0,-23.8,63.58,10,NTBLAND 5,,,,,,,25.3,,,,,,,,248,148,5,CZ6VBT,3,1,0,2,1,VERY PLEASANT,,,,,,,,
2330,1816,3,26,8.0,-24.32,61.35,10,SIR W PUL,,,,5.0,,1010.9,25.6,,,,,,,,248,148,5,CZ6VBU,3,1,0,2,1,FINE,,,,,,,,
2331,1816,3,26,9.0,-29.72,41.6,10,LD MELV 1,,,,5.0,,1023.7,26.4,,,,,,,,248,148,5,CZ6VBV,3,1,0,2,1,"CLEAR,CLOUDY     ","HEAVY CONFUSED SWELL,CONFUSED SWELL",,,,,,,
2332,1816,3,26,9.0,-29.75,41.72,10,ROSE 4,,,75.0,5.0,2.6,1008.8,24.4,,,,,,,,248,148,5,CZ6VBX,3,1,0,2,1,"RAIN,FAIR",,,,,,,,
2333,1816,3,26,9.0,-29.77,41.55,10,WIL PIT 2,,,,,,1007.1,25.0,,,,,,,,248,148,5,CZ6VBY,3,1,0,2,1,"HARD RAIN,RAIN,CLOUDY     ","SMOOTH,HEAVY CONFUSED SWELL",,,,,,,
2334,1816,3,26,9.0,-38.38,52.15,10,74,NL,,195.0,5.0,2.6,,,,,,,,,,730,133,5,004JYK,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0087    ,ZW EN W     ,FLAUWE BRAMZEILSKOELTE     ,    ,    ,    ,HELDERE EN HEIIGE LUCHT    ,   
2335,1816,3,26,10.0,-31.17,36.07,10,CARNATI 3,,,83.0,5.0,6.7,1013.1,21.9,,,,,,,,248,148,5,CZ6VBZ,3,1,0,2,1,"RAIN,CLOUDY",,,,,,,,
2336,1816,3,27,7.0,-1.25,80.07,10,CARMARTHE,,,,,,1006.4,27.5,,,,,,,,248,148,5,CZ6VCK,3,1,0,2,1,"SQUALLY,RAIN,CLOUDY,FINE,LIGHT SQUALLS",,,,,,,,
2337,1816,3,27,7.0,-4.67,81.15,10,MINERVA 7,,,135.0,5.0,6.7,,,,,,,,,,248,148,5,CZ6VCL,3,1,0,2,1,"FAIR,CLOUDY,SQUALLS,RAIN",,,,,,,,
2338,1816,3,27,8.0,-24.12,62.32,10,NTBLAND 5,,,,,,1015.0,25.6,,,,,,,,248,148,5,CZ6VCM,3,1,0,2,1,"SHOWERY,PLEASANT     ",SMOOTH WATER,,,,,,,
2339,1816,3,27,8.0,-24.77,59.47,10,SIR W PUL,,,,5.0,,1017.5,26.7,,,,,,,,248,148,5,CZ6VCN,3,1,0,2,1,"CLEAR,FINE",,,,,,,,
2340,1816,3,27,8.0,-39.25,54.85,10,74,NL,,242.0,5.0,2.6,,,,,,,,,,730,133,5,004JYU,3,1,0,2,1,MAR     ,DUTCH  MAR_D23905_145_0088    ,WEST     ,FLAUWE BRAMZEILSKOELTE     ,    ,    ,    ,HELDERE EN HEIIGE LUCHT    ,   
2341,1816,3,27,9.0,-30.02,44.22,10,MQ WLNG 1,,,43.0,5.0,2.6,1020.1,,,,,,,,,248,148,5,CZ6VCO,3,1,0,2,1,"CLOUDY,RAIN",,,,,,,,
2342,1816,3,27,9.0,-30.03,40.73,10,ROSE 4,,,,,,,23.9,,,,,,,,248,148,5,CZ6VCP,3,1,0,2,1,"RAIN,SQUALLY,CLOUDY,SQUALLS",,,,,,,,
2343,1816,3,27,9.0,-30.07,40.48,10,LD MELV 1,,,64.0,5.0,2.6,,,,,,,,,,248,148,5,CZ6VCQ,3,1,0,2,1,"RAIN,HEAVY RAIN,CLOUDY",,,,,,,,
