ID,Location Name,Latitude,Longitude,Date,Rainfall (mm),Avg Rainfall (mm),Rainfall (% anomaly)
14469,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-07-01,81.8,59.0263,138.58
14470,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-08-01,67.6,62.5256,108.12
14471,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-09-01,34.8,56.1493,61.98
14472,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-10-01,24.9,46.0754,54.04
14473,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-11-01,21.1,31.7241,66.51
14474,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1883-12-01,19.8,24.3735,81.24
14475,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-01-01,31.9,20.9896,151.98
14476,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-02-01,0.8,21.2038,3.77
14477,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-03-01,59.0,22.2328,265.37
14478,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-04-01,38.9,37.6657,103.28
14479,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-05-01,99.6,54.6368,182.29
14480,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-06-01,96.1,59.2948,162.07
14481,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-07-01,13.3,59.0263,22.53
14482,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-08-01,38.4,62.5256,61.41
14483,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-09-01,71.4,56.1493,127.16
14484,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-10-01,39.9,46.0754,86.6
14485,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-11-01,23.7,31.7241,74.71
14486,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1884-12-01,57.0,24.3735,233.86
14487,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-01-01,10.6,20.9896,50.5
14488,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-02-01,30.8,21.2038,145.26
14489,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-03-01,15.9,22.2328,71.52
14490,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-04-01,21.4,37.6657,56.82
14491,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-05-01,32.1,54.6368,58.75
14492,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-06-01,58.7,59.2948,99.0
14493,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-07-01,34.5,59.0263,58.45
14494,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-08-01,62.5,62.5256,99.96
14495,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-09-01,53.0,56.1493,94.39
14496,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-10-01,36.8,46.0754,79.87
14497,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-11-01,12.7,31.7241,40.03
14498,SADDLEWORTH POST OFFICE (AUSTRALIA),-34.08,138.78,1885-12-01,22.6,24.3735,92.72
14499,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-01-01,5.1,20.7145,24.62
14500,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-02-01,11.9,20.1726,58.99
14501,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-03-01,21.8,19.9903,109.05
14502,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-04-01,30.7,36.1484,84.93
14503,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-05-01,164.1,51.0138,321.68
14504,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-06-01,66.5,54.1565,122.79
14505,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-07-01,63.8,54.4032,117.27
14506,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-08-01,57.4,59.0264,97.24
14507,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-09-01,34.5,52.5704,65.63
14508,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-10-01,30.2,45.4806,66.4
14509,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-11-01,24.6,31.2236,78.79
14510,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1883-12-01,19.8,23.4631,84.39
14511,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-01-01,42.2,20.7145,203.72
14512,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-02-01,0.0,20.1726,0.0
14513,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-03-01,32.4,19.9903,162.08
14514,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-04-01,33.1,36.1484,91.57
14515,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-05-01,76.9,51.0138,150.74
14516,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-06-01,90.8,54.1565,167.66
14517,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-07-01,12.5,54.4032,22.98
14518,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-08-01,41.5,59.0264,70.31
14519,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-09-01,52.5,52.5704,99.87
14520,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-10-01,25.4,45.4806,55.85
14521,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-11-01,19.0,31.2236,60.85
14522,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1884-12-01,33.5,23.4631,142.78
14523,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-01-01,11.7,20.7145,56.48
14524,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-02-01,34.2,20.1726,169.54
14525,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-03-01,18.1,19.9903,90.54
14526,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-04-01,19.0,36.1484,52.56
14527,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-05-01,21.2,51.0138,41.56
14528,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-06-01,54.2,54.1565,100.08
14529,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-07-01,31.3,54.4032,57.53
14530,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-08-01,47.3,59.0264,80.13
14531,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-09-01,36.9,52.5704,70.19
14532,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-10-01,25.6,45.4806,56.29
14533,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-11-01,11.4,31.2236,36.51
14534,TARLEE POST OFFICE (AUSTRALIA),-34.27,138.77,1885-12-01,28.0,23.4631,119.34
14535,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-01-01,5.3,20.2683,26.15
14536,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-02-01,6.6,20.5931,32.05
14537,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-03-01,24.9,23.1628,107.5
14538,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-04-01,32.3,37.4124,86.34
14539,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-05-01,154.2,54.2779,284.09
14540,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-06-01,69.6,58.5503,118.87
14541,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-07-01,69.3,59.6565,116.17
14542,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-08-01,59.9,61.7125,97.06
14543,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-09-01,56.1,55.7486,100.63
14544,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-10-01,35.6,47.3611,75.17
14545,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-11-01,27.7,30.8106,89.9
14546,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1883-12-01,10.2,24.6099,41.45
14547,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-01-01,57.0,20.2683,281.23
14548,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-02-01,0.0,20.5931,0.0
14549,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-03-01,37.6,23.1628,162.33
14550,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-04-01,32.2,37.4124,86.07
14551,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-05-01,74.9,54.2779,137.99
14552,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-06-01,61.5,58.5503,105.04
14553,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-07-01,5.8,59.6565,9.72
14554,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-08-01,55.7,61.7125,90.26
14555,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-09-01,63.6,55.7486,114.08
14556,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-10-01,39.9,47.3611,84.25
14557,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-11-01,31.0,30.8106,100.61
14558,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1884-12-01,41.3,24.6099,167.82
14559,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-01-01,8.2,20.2683,40.46
14560,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-02-01,36.1,20.5931,175.3
14561,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-03-01,20.4,23.1628,88.07
14562,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-04-01,20.1,37.4124,53.73
14563,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-05-01,27.8,54.2779,51.22
14564,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-06-01,55.5,58.5503,94.79
14565,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-07-01,34.6,59.6565,58.0
14566,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-08-01,58.0,61.7125,93.98
14567,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-09-01,40.9,55.7486,73.37
14568,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-10-01,27.0,47.3611,57.01
14569,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-11-01,9.1,30.8106,29.54
14570,KAPUNDA POST OFFICE (AUSTRALIA),-34.35,138.92,1885-12-01,22.7,24.6099,92.24
14571,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-01-01,3.3,20.652,15.98
14572,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-02-01,8.9,21.8089,40.81
14573,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-03-01,15.7,22.7422,69.03
14574,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-04-01,34.0,42.0729,80.81
14575,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-05-01,128.0,62.035,206.34
14576,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-06-01,98.3,72.0561,136.42
14577,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-07-01,93.7,70.3626,133.17
14578,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-08-01,92.5,72.1172,128.26
14579,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-09-01,59.4,63.3504,93.76
14580,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-10-01,29.5,51.0163,57.82
14581,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-11-01,36.1,33.6,107.44
14582,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1883-12-01,38.6,26.7148,144.49
14583,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-01-01,53.0,20.652,256.63
14584,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-02-01,0.6,21.8089,2.75
14585,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-03-01,37.9,22.7422,166.65
14586,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-04-01,32.5,42.0729,77.25
14587,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-05-01,88.6,62.035,142.82
14588,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-06-01,117.0,72.0561,162.37
14589,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-07-01,16.1,70.3626,22.88
14590,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-08-01,72.3,72.1172,100.25
14591,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-09-01,93.6,63.3504,147.75
14592,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-10-01,54.6,51.0163,107.02
14593,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-11-01,18.3,33.6,54.46
14594,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1884-12-01,45.0,26.7148,168.45
14595,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-01-01,12.7,20.652,61.5
14596,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-02-01,30.7,21.8089,140.77
14597,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-03-01,22.4,22.7422,98.5
14598,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-04-01,22.6,42.0729,53.72
14599,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-05-01,39.0,62.035,62.87
14600,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-06-01,85.9,72.0561,119.21
14601,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-07-01,64.5,70.3626,91.67
14602,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-08-01,60.2,72.1172,83.48
14603,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-10-01,28.8,51.0163,56.45
14604,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-11-01,13.4,33.6,39.88
14605,ANGASTON POST OFFICE (AUSTRALIA),-34.50,139.05,1885-12-01,30.8,26.7148,115.29
14606,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-01-01,1.0,20.8008,4.81
14607,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-02-01,6.9,21.4718,32.14
14608,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-03-01,17.0,22.6895,74.92
14609,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-04-01,29.7,40.3621,73.58
14610,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-05-01,140.0,58.2927,240.17
14611,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-06-01,53.6,64.9645,82.51
14612,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-07-01,71.4,63.9984,111.57
14613,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-08-01,56.4,67.7967,83.19
14614,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-09-01,49.5,61.5016,80.49
14615,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-10-01,30.0,50.808,59.05
14616,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-11-01,53.1,32.7188,162.29
14617,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1883-12-01,36.3,25.8164,140.61
14618,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-01-01,51.4,20.8008,247.11
14619,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-02-01,0.0,21.4718,0.0
14620,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-03-01,37.1,22.6895,163.51
14621,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-04-01,38.9,40.3621,96.38
14622,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-05-01,80.8,58.2927,138.61
14623,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-06-01,88.0,64.9645,135.46
14624,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-07-01,9.7,63.9984,15.16
14625,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-08-01,60.2,67.7967,88.79
14626,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-09-01,84.2,61.5016,136.91
14627,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-10-01,37.5,50.808,73.81
14628,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-11-01,14.3,32.7188,43.71
14629,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1884-12-01,37.8,25.8164,146.42
14630,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-01-01,10.9,20.8008,52.4
14631,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-02-01,36.3,21.4718,169.06
14632,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-03-01,23.4,22.6895,103.13
14633,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-04-01,15.4,40.3621,38.15
14634,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-05-01,35.8,58.2927,61.41
14635,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-06-01,66.7,64.9645,102.67
14636,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-07-01,40.1,63.9984,62.66
14637,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-08-01,50.7,67.7967,74.78
14638,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-09-01,37.6,61.5016,61.14
14639,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-10-01,31.7,50.808,62.39
14640,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-11-01,6.3,32.7188,19.25
14641,GREENOCK POST OFFICE (AUSTRALIA),-34.47,138.93,1885-12-01,19.6,25.8164,75.92
14642,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-01-01,0.0,19.8922,0.0
14643,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-02-01,9.7,19.4878,49.77
14644,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-03-01,18.3,21.8386,83.8
14645,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-04-01,28.4,39.6079,71.7
14646,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-05-01,134.6,56.2772,239.17
14647,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-06-01,81.3,64.3739,126.29
14648,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-07-01,72.1,64.3193,112.1
14649,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-08-01,85.6,66.4443,128.83
14650,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-09-01,61.5,57.6217,106.73
14651,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-10-01,32.0,47.6243,67.19
14652,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-11-01,30.0,30.6722,97.81
14653,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1883-12-01,30.2,25.7018,117.5
14654,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-01-01,40.7,19.8922,204.6
14655,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-02-01,0.0,19.4878,0.0
14656,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-03-01,56.6,21.8386,259.17
14657,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-04-01,27.0,39.6079,68.17
14658,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-05-01,71.6,56.2772,127.23
14659,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-06-01,86.6,64.3739,134.53
14660,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-07-01,7.6,64.3193,11.82
14661,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-08-01,60.5,66.4443,91.05
14662,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-09-01,84.2,57.6217,146.13
14663,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-10-01,45.5,47.6243,95.54
14664,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-11-01,12.7,30.6722,41.41
14665,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1884-12-01,42.2,25.7018,164.19
14666,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-01-01,10.2,19.8922,51.28
14667,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-02-01,28.0,19.4878,143.68
14668,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-03-01,20.3,21.8386,92.95
14669,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-04-01,21.0,39.6079,53.02
14670,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-05-01,36.3,56.2772,64.5
14671,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-06-01,67.7,64.3739,105.17
14672,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-07-01,47.1,64.3193,73.23
14673,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-08-01,51.0,66.4443,76.76
14674,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-09-01,20.6,57.6217,35.75
14675,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-10-01,33.8,47.6243,70.97
14676,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-11-01,7.1,30.6722,23.15
14677,NURIOOTPA POST OFFICE (AUSTRALIA),-34.48,139.00,1885-12-01,18.1,25.7018,70.42
14678,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-01-01,8.1,21.3428,37.95
14679,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-02-01,8.4,19.8174,42.39
14680,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-03-01,16.8,23.5971,71.2
14681,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-04-01,29.5,41.5905,70.93
14682,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-05-01,141.2,61.5841,229.28
14683,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-06-01,88.1,72.2203,121.99
14684,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-07-01,93.5,68.4993,136.5
14685,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-08-01,88.4,69.4036,127.37
14686,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-09-01,60.2,61.9181,97.23
14687,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-10-01,28.4,50.3182,56.44
14688,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-11-01,36.3,31.4809,115.31
14689,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1883-12-01,24.1,25.361,95.03
14690,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-01-01,55.5,21.3428,260.04
14691,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-02-01,0.3,19.8174,1.51
14692,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-03-01,42.2,23.5971,178.84
14693,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-04-01,41.2,41.5905,99.06
14694,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-05-01,87.4,61.5841,141.92
14695,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-06-01,115.6,72.2203,160.07
14696,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-07-01,13.8,68.4993,20.15
14697,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-08-01,59.2,69.4036,85.3
14698,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-09-01,80.1,61.9181,129.36
14699,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-10-01,46.4,50.3182,92.21
14700,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-11-01,19.1,31.4809,60.67
14701,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1884-12-01,41.2,25.361,162.45
14702,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-01-01,11.7,21.3428,54.82
14703,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-02-01,31.1,19.8174,156.93
14704,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-03-01,19.3,23.5971,81.79
14705,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-04-01,18.3,41.5905,44.0
14706,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-05-01,41.8,61.5841,67.87
14707,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-06-01,69.4,72.2203,96.09
14708,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-07-01,52.7,68.4993,76.94
14709,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-08-01,60.0,69.4036,86.45
14710,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-09-01,48.7,61.9181,78.65
14711,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-10-01,29.4,50.3182,58.43
14712,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-11-01,7.2,31.4809,22.87
14713,TANUNDA POST OFFICE (AUSTRALIA),-34.53,138.95,1885-12-01,16.3,25.361,64.27
14714,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-01-01,1.3,15.769,8.24
14715,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-02-01,12.2,18.1034,67.39
14716,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-03-01,21.8,15.7067,138.79
14717,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-04-01,42.2,21.1925,199.13
14718,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-05-01,58.4,30.76,189.86
14719,SEDAN POST OFFICE (AUSTRALIA),-34.57,139.30,1883-06-01,52.8,34.2225,154.28
